#ind	78	88	100	106	114
#BCLs	486.41	266.85	161.09	123.75	117.53
512.0	0.0141	0.0152	0.6699	0.8778	0.7874
514.0	0.0132	0.0172	0.7783	0.9393	0.7558
516.0	0.0125	0.0082	0.861	0.9825	0.7333
518.0	0.0158	0.0116	0.9086	0.9889	0.6932
520.0	0.0053	0.0133	0.9197	0.9859	0.6634
522.0	0.0026	0.0123	0.9139	0.9932	0.6153
524.0	0.0108	0.0169	0.9225	0.9828	0.5583
526.0	0.0162	0.0109	0.9216	0.9764	0.5205
528.0	0.0228	0.0132	0.9238	0.9752	0.4749
530.0	0.0169	0.0231	0.9371	0.9585	0.4387
532.0	0.0182	0.02	0.9362	0.9556	0.4003
534.0	0.023	0.0231	0.9519	0.9465	0.3601
536.0	0.0291	0.0305	0.9615	0.926	0.3166
538.0	0.0237	0.045	0.9662	0.9164	0.293
540.0	0.0261	0.0744	0.9705	0.9076	0.2616
542.0	0.0237	0.1183	0.9752	0.8812	0.2345
544.0	0.0296	0.196	0.964	0.8628	0.1969
546.0	0.0262	0.315	0.9674	0.8392	0.1655
548.0	0.0336	0.4252	0.9468	0.817	0.1543
550.0	0.0357	0.5433	0.931	0.7936	0.1385
552.0	0.0381	0.649	0.9083	0.7714	0.1177
554.0	0.0356	0.7422	0.8833	0.7436	0.097
556.0	0.0286	0.8165	0.8577	0.716	0.0901
558.0	0.0281	0.8632	0.8337	0.6836	0.0795
560.0	0.0292	0.879	0.8111	0.6491	0.0771
562.0	0.0227	0.8947	0.8021	0.6144	0.0449
564.0	0.0158	0.8987	0.7814	0.5729	0.036
566.0	0.0048	0.9062	0.7787	0.5372	0.0197
568.0	0.0009	0.9222	0.7699	0.5008	0.0157
570.0	0.0066	0.9327	0.7503	0.4717	0.0001
572.0	0.0053	0.9406	0.7298	0.4486	0.0001
574.0	0.0035	0.9493	0.7015	0.4157	0.0
576.0	0.0019	0.9573	0.6719	0.3685	0.0266
578.0	0.0055	0.9726	0.6491	0.3258	0.0673
580.0	0.0227	0.9743	0.6211	0.284	0.1355
582.0	0.025	0.9709	0.5853	0.2423	0.2295
584.0	0.0259	0.9722	0.5607	0.2123	0.3495
586.0	0.0217	0.9737	0.5457	0.1711	0.4683
588.0	0.0187	0.965	0.518	0.1366	0.5944
590.0	0.0192	0.9546	0.4969	0.12	0.7058
592.0	0.0141	0.9406	0.4632	0.1154	0.784
594.0	0.0	0.9408	0.418	0.0926	0.8419
596.0	0.0066	0.933	0.3866	0.0762	0.8694
598.0	0.005	0.9288	0.3523	0.0529	0.8925
600.0	0.0086	0.9228	0.3121	0.0376	0.8933
602.0	0.0144	0.9149	0.2841	0.0218	0.8817
604.0	0.0135	0.9104	0.2383	0.0111	0.8721
606.0	0.0138	0.9044	0.1956	0.0	0.878
608.0	0.0154	0.8931	0.1679	0.0048	0.891
610.0	0.0124	0.8757	0.1467	0.0084	0.8944
612.0	0.025	0.8636	0.1151	0.0052	0.8768
614.0	0.0412	0.8531	0.0914	0.0048	0.878
616.0	0.0545	0.8456	0.0739	0.0151	0.8854
618.0	0.0837	0.8328	0.068	0.0192	0.8976
620.0	0.1397	0.8252	0.0617	0.0336	0.8938
622.0	0.2317	0.8134	0.0503	0.0517	0.8872
624.0	0.3433	0.8037	0.0388	0.108	0.8926
626.0	0.4508	0.7925	0.0347	0.2152	0.8925
628.0	0.5479	0.7744	0.0276	0.3399	0.8809
630.0	0.6473	0.7571	0.0157	0.4616	0.8675
632.0	0.7318	0.7402	0.0001	0.5897	0.8463
634.0	0.7935	0.7196	0.0	0.6952	0.8291
636.0	0.8287	0.7009	0.0073	0.801	0.8012
638.0	0.8341	0.6924	0.0032	0.8677	0.7903
640.0	0.8375	0.6695	0.0125	0.8916	0.7733
642.0	0.8562	0.6472	0.0091	0.9089	0.7617
644.0	0.8712	0.6241	0.0089	0.9078	0.7306
646.0	0.9025	0.6004	0.0126	0.9066	0.7075
648.0	0.9242	0.5758	0.0153	0.9113	0.6835
650.0	0.9351	0.5483	0.0073	0.923	0.6677
652.0	0.9519	0.5223	0.0123	0.9124	0.627
654.0	0.965	0.5046	0.0033	0.9087	0.6084
656.0	0.9751	0.4791	0.0079	0.8902	0.5763
658.0	0.9865	0.4547	0.0217	0.885	0.5603
660.0	0.9805	0.4306	0.0349	0.8821	0.5362
662.0	0.9823	0.4118	0.0709	0.8723	0.5078
664.0	0.9817	0.3875	0.1343	0.8551	0.4751
666.0	0.9799	0.3591	0.2337	0.853	0.4324
668.0	0.9793	0.3286	0.3527	0.8409	0.3936
670.0	0.9772	0.2991	0.48	0.8331	0.3647
672.0	0.9707	0.2686	0.6053	0.8221	0.3286
674.0	0.9667	0.2417	0.7216	0.7987	0.2887
676.0	0.9604	0.2029	0.8151	0.7846	0.2523
678.0	0.9612	0.1773	0.8802	0.7641	0.2091
680.0	0.9604	0.1481	0.9102	0.7478	0.1793
682.0	0.954	0.1177	0.9301	0.7181	0.1358
684.0	0.9518	0.0953	0.932	0.6917	0.0975
686.0	0.9505	0.08	0.9357	0.6738	0.0704
688.0	0.9436	0.0649	0.9472	0.6482	0.0471
690.0	0.9451	0.0544	0.9553	0.628	0.0253
692.0	0.9376	0.0502	0.9662	0.5929	0.0264
694.0	0.932	0.0475	0.9761	0.5689	0.0247
696.0	0.9248	0.0441	0.9792	0.5466	0.046
698.0	0.9163	0.0367	0.9826	0.526	0.0879
700.0	0.9057	0.0318	0.9833	0.5066	0.1645
702.0	0.8996	0.03	0.9771	0.4913	0.2771
704.0	0.883	0.0306	0.9628	0.466	0.4223
706.0	0.8702	0.0257	0.953	0.4494	0.5498
708.0	0.8615	0.0249	0.9387	0.4246	0.6777
710.0	0.8533	0.0287	0.9235	0.4119	0.7948
712.0	0.8421	0.0305	0.9145	0.3868	0.8827
714.0	0.8318	0.0285	0.9016	0.3508	0.9369
716.0	0.8226	0.028	0.8945	0.322	0.9656
718.0	0.8196	0.0267	0.8824	0.2957	0.96
720.0	0.8119	0.0244	0.8658	0.2721	0.9589
722.0	0.8017	0.0226	0.8479	0.2372	0.9642
724.0	0.7936	0.0249	0.8317	0.2015	0.9485
726.0	0.7801	0.0264	0.8186	0.1702	0.9469
728.0	0.7709	0.0244	0.8018	0.1506	0.935
730.0	0.7571	0.0217	0.7792	0.1412	0.9167
732.0	0.7313	0.0233	0.7694	0.12	0.9031
734.0	0.7233	0.0272	0.7565	0.1002	0.8965
736.0	0.7022	0.027	0.7439	0.0945	0.8832
738.0	0.6901	0.02	0.7227	0.0916	0.863
740.0	0.675	0.0302	0.7064	0.0924	0.8511
742.0	0.6545	0.0336	0.6775	0.0973	0.8257
744.0	0.6415	0.0269	0.6573	0.0965	0.8036
746.0	0.6269	0.0277	0.6245	0.127	0.7876
748.0	0.6002	0.0201	0.6002	0.2012	0.7462
750.0	0.5838	0.0231	0.5688	0.2951	0.7155
752.0	0.5561	0.0159	0.5391	0.4177	0.6908
754.0	0.5397	0.0095	0.5064	0.5403	0.6565
756.0	0.5151	0.0074	0.4757	0.6523	0.6326
758.0	0.4942	0.0174	0.4417	0.7549	0.5931
760.0	0.4778	0.0118	0.4091	0.8466	0.5537
762.0	0.46	0.0086	0.3782	0.9014	0.5197
764.0	0.4398	0.0012	0.348	0.9373	0.4716
766.0	0.4147	0.0089	0.3169	0.9487	0.4363
768.0	0.386	0.0084	0.2692	0.9511	0.3987
770.0	0.3583	0.0	0.2303	0.9617	0.3561
772.0	0.3235	0.001	0.1836	0.9755	0.3298
774.0	0.2888	0.0051	0.1623	0.9745	0.2885
776.0	0.2558	0.0195	0.1241	0.9703	0.252
778.0	0.2163	0.0211	0.0892	0.9669	0.2293
780.0	0.1852	0.0201	0.0779	0.9502	0.1889
782.0	0.1485	0.0156	0.0689	0.9389	0.1596
784.0	0.1226	0.0259	0.0583	0.9262	0.1339
786.0	0.1027	0.0251	0.0584	0.9063	0.1025
788.0	0.0864	0.0231	0.0375	0.9029	0.0808
790.0	0.0686	0.0125	0.0354	0.8888	0.0615
792.0	0.0573	0.009	0.0413	0.8623	0.0449
794.0	0.0487	0.0064	0.0154	0.8444	0.0399
796.0	0.0484	0.0063	0.0047	0.8251	0.0264
798.0	0.0423	0.0048	0.0038	0.7968	0.0117
800.0	0.0371	0.0047	0.0	0.7729	0.0016
802.0	0.0316	0.0115	0.0154	0.7371	0.0035
804.0	0.0248	0.0244	0.0159	0.707	0.0097
806.0	0.0217	0.047	0.0078	0.6791	0.0
808.0	0.0251	0.0765	0.0248	0.6456	0.0052
810.0	0.0228	0.1442	0.0223	0.6147	0.0096
812.0	0.0245	0.2407	0.0144	0.5769	0.0097
814.0	0.0247	0.3473	0.0188	0.5426	0.0348
816.0	0.0237	0.4618	0.0122	0.5057	0.0744
818.0	0.0275	0.5646	0.0061	0.467	0.1456
820.0	0.0286	0.67	0.0195	0.4264	0.2667
822.0	0.0282	0.7624	0.0329	0.3946	0.375
824.0	0.0341	0.8128	0.0835	0.3506	0.4927
826.0	0.0367	0.8426	0.1633	0.314	0.6252
828.0	0.0344	0.8591	0.2707	0.275	0.7234
830.0	0.0271	0.8784	0.3944	0.2446	0.801
832.0	0.0329	0.899	0.5289	0.225	0.8415
834.0	0.0341	0.9045	0.6522	0.1937	0.8484
836.0	0.0274	0.9222	0.7603	0.1622	0.8634
838.0	0.0179	0.9427	0.849	0.1373	0.8615
840.0	0.0189	0.9578	0.9116	0.1157	0.8596
842.0	0.0138	0.9648	0.9326	0.0929	0.8675
844.0	0.0097	0.9565	0.9326	0.0768	0.8713
846.0	0.0062	0.9598	0.9323	0.0502	0.8771
848.0	0.0008	0.9664	0.9298	0.0367	0.8819
850.0	0.0042	0.9668	0.9323	0.0237	0.8841
852.0	0.0033	0.9677	0.9329	0.0177	0.8853
854.0	0.0	0.9612	0.9306	0.0166	0.8812
856.0	0.0049	0.9596	0.9428	0.0189	0.8772
